"video_id"	"last_trending_date"	"publish_date"	"category_id"	"channel_title"	"views"	"likes"	"dislikes"	"comment_count"	"title"	"trend_day_count"	"tags_count"	"subscriber"	"category_desc"
"GZMrivD2Aok"	"2018-01-24"	"2018-01-17"	24	"Netflix"	316763	3859	1829	863	"Queer Eye | Official Trailer [HD] | Netflix"	7	34	3181914	"Entertainment"
"4cXsgT3ZcL8"	"2018-01-24"	"2018-01-17"	26	"Jackie Aina"	2568313	135207	3650	17920	"Black Girls React to Tarte Shape Tape Foundation | Jackie Aina"	7	5	2168843	"Howto & Style"
"tUg-WLRdRv0"	"2018-01-18"	"2018-01-17"	23	"The Tonight Show Starring Jimmy Fallon"	381361	9626	180	438	"Jinx Challenge with Chris Hemsworth"	1	47	15769455	"Comedy"
"bS9zXmexXUQ"	"2018-01-24"	"2018-01-16"	25	"C-SPAN"	338709	9046	2327	4993	"Sen. Booker on language used by Commander-in-chief (C-SPAN)"	7	8	188161	"News & Politics"
"kavxsXhzD48"	"2018-01-24"	"2018-01-17"	24	"Nerdwriter1"	437193	36440	268	1214	"See With Your Ears: Spielberg And Sound Design"	7	16	2049015	"Entertainment"
"WNs7fkbANM8"	"2018-01-24"	"2018-01-17"	26	"Alissa Ashley"	917390	80775	1281	10030	"NEW Tarte Shape Tape Foundation..Are They Serious?"	7	9	1173240	"Howto & Style"
"n08glcqdMRY"	"2018-01-23"	"2018-01-17"	23	"Sailor J"	155701	11043	375	2437	"How to be a Pisces"	6	19	232414	"Comedy"
"yejbi6aD8IA"	"2018-01-18"	"2018-01-17"	23	"Late Night with Seth Meyers"	148963	2227	183	192	"Leslie Jones Almost Vomited on SNL"	1	31	1968678	"Comedy"
"-ppaazmNIgA"	"2018-01-22"	"2018-01-17"	24	"E! Entertainment"	588513	4234	445	329	"KUWTK | Kourtney Kardashian Explains Ex Scott's Reaction to Her BF | E!"	5	33	899996	"Entertainment"
"aVamZUeeR88"	"2018-01-23"	"2018-01-16"	22	"Christine Sydelko"	576861	40236	383	2343	"LEARNING HOW TO YOUTUBE (w/ Grace Helbig and Mamrie Hart)"	6	11	1330133	"People & Blogs"
"kh3yIsFuPRw"	"2018-01-19"	"2018-01-17"	24	"BBC Radio 1"	989065	28454	289	909	"Nick Jonas HEART RATE MONITOR feat. Selena Gomez, Joe Jonas & Jack Black | STRONG LANGUAGE!"	2	13	4551034	"Entertainment"
"HbNYuOTaYFs"	"2018-01-24"	"2018-01-17"	28	"Dave Lee"	373332	13613	824	1508	"I Bought The $80 Starbucks Mug..."	7	17	1169792	"Science & Technology"
"tYF1dQRVS2c"	"2018-01-23"	"2018-01-17"	26	"The Scran Line"	64316	2336	114	241	"SATURDAY MORNING BREAKFAST CEREAL CAKE! - The Scran Line"	6	13	387825	"Howto & Style"
"LSDCUIn33G4"	"2018-01-18"	"2018-01-17"	24	"TheEllenShow"	318801	5906	145	518	"Sarah Jessica Parker Wants Ellen to Play Samantha in the 'Sex and the City' Movie"	1	36	23760020	"Entertainment"
"Hz56cJfoYgc"	"2018-01-23"	"2018-01-16"	26	"Rosanna Pansino"	1261723	53548	626	11393	"UNICORN FRAPPUCCINO CAKE ft LaurDIY - Starbucks - NERDY NUMMIES"	6	53	9680325	"Howto & Style"
"OX1ssH93th8"	"2018-01-23"	"2018-01-17"	24	"KIND Snacks"	527093	103	43	13	"KIND Presents: Anna Faris Reads Competitor Protein Bar Reviews"	6	31	1658	"Entertainment"
"uxSAnJsb-SI"	"2018-01-22"	"2018-01-15"	25	"Inside Edition"	170637	1660	100	375	"Casino Tells Jackpot Winners Machine Malfunctioned"	5	22	2081261	"News & Politics"
"Go3DZxyoH_Q"	"2018-01-23"	"2018-01-17"	26	"Laura in the Kitchen"	90521	2901	87	290	"How to Make Baba Ghanoush | Episode 1224"	6	21	3049000	"Howto & Style"
"GwKiyICIUO4"	"2018-01-22"	"2018-01-16"	17	"NBA Stats All Seasons"	184348	2052	57	272	"Inside The NBA: Chuck and Shaq laugh uncontrollably over Rockets-Clippers fight"	5	2	21333	"Sports"
"YkfsQKs659k"	"2018-01-22"	"2018-01-16"	26	"How To Cake It"	759718	27885	395	3080	"How To Make A PEPPERMINT CHOCOLATE MEGA CAKE | Yolanda Gampp | How To Cake It"	5	38	3588443	"Howto & Style"
"KVw7fdB8gXM"	"2018-01-22"	"2018-01-17"	10	"TraceyThornVEVO"	28638	668	9	82	"Tracey Thorn - Queen (Official Video)"	5	6	1959	"Music"
"VH4pgiB5xu8"	"2018-01-22"	"2018-01-16"	24	"danisnotinteresting"	195410	21967	76	2030	"WHAT TO LEAVE IN 2017"	5	37	1843744	"Entertainment"
"u6GnElEnaqQ"	"2018-01-22"	"2018-01-16"	22	"ConnorFranta"	138539	21772	77	1267	"This Is What I'm Wearing Right Now"	5	42	5608973	"People & Blogs"
"WPkIJ5qlEhU"	"2018-01-21"	"2018-01-16"	26	"TheSorryGirls"	123372	6336	84	464	"CAN WE DIY EXPENSIVE URBAN OUTFITTERS DECOR?!"	4	17	1217638	"Howto & Style"
"0AWUKX5D_ak"	"2018-01-23"	"2018-01-16"	24	"Focus Features"	17732	174	2	11	"WON'T YOU BE MY NEIGHBOR? - First Look Clip - Coming Soon"	6	23	173457	"Entertainment"
"ayOi5ZW-kgU"	"2018-01-18"	"2018-01-16"	26	"Refinery29"	12963	367	4	62	"How To Find The Perfect Red Lipstick | Triple Threat 101 | Refinery29"	1	32	890739	"Howto & Style"
"yHHnywiSwIE"	"2018-01-21"	"2018-01-14"	22	"Daniel Howell"	1885785	226887	978	38888	"The Top Dan Memes of 2017"	4	53	6564976	"People & Blogs"
"kEEBq1vDTa8"	"2018-01-21"	"2018-01-16"	1	"Disney Movie Trailers"	18006	486	16	31	"“Realizing A Wrinkle in Time” Behind-the-Scenes Featurette"	4	14	1207358	"Film and Animation"
"qMnjdV-eFuM"	"2018-01-20"	"2018-01-14"	26	"Tasty"	648890	14061	699	818	"Homemade Vs. Store-bought: Pasta"	3	10	6205584	"Howto & Style"
"zeQaJGkFyqQ"	"2018-01-18"	"2018-01-16"	25	"Associated Press"	748	9	0	0	"Raw: 3 South Carolina Deputies, 1 Officer Shot"	1	31	793607	"News & Politics"
"9aC3UOu5dR0"	"2018-01-18"	"2018-01-15"	24	"Paramount Network"	4167	76	18	1	"I Am MLK Jr. Official Teaser | Paramount Network"	1	41	0	"Entertainment"
"P2I7hQHOqNI"	"2018-01-19"	"2011-03-27"	25	"FacelesswithEyesOpen"	2944	32	0	3	"Martin Luther King - A Time to Break Silence"	2	3	8844	"News & Politics"
"fiErkaNjBwk"	"2018-01-19"	"2018-01-15"	28	"iDB"	4497	113	4	16	"All of the New HomeKit Products from CES 2018"	2	49	287759	"Science & Technology"
"tYFYoLEO0dM"	"2018-01-19"	"2009-09-18"	10	"CrossKut316"	114105	621	2	45	"The Cranberries - Dreams (Music Video HQ)"	2	6	917	"Music"
"3K0wXkf0QAY"	"2018-01-19"	"2018-01-14"	28	"Must Love Science"	6149	109	3	18	"Interactive LED Periodic Table Display"	2	14	133	"Science & Technology"
"ufOnBRXy3Pc"	"2018-01-18"	"2018-01-13"	17	"Red Bull"	115141	4886	19	213	"Danny MacAskill trial biking in Düsseldorf. | Straight from the athletes"	1	46	6928375	"Sports"
"3BJU2drrtCM"	"2018-01-25"	"2018-01-18"	24	"The Slow Mo Guys"	11188382	481888	5621	19790	"How a TV Works in Slow Motion - The Slow Mo Guys"	7	28	10647755	"Entertainment"
"M4vnmgZLA8s"	"2018-01-25"	"2018-01-18"	10	"justintimberlakeVEVO"	9164600	196128	24541	19152	"Justin Timberlake - Supplies (Official Video)"	7	4	7065880	"Music"
"2pJlpCfueV0"	"2018-01-21"	"2018-01-18"	22	"Avocado"	3509600	51324	2285	9951	"Kid orders bong. Package arrives and his mom wants to see him open it."	3	31	1774	"People & Blogs"
"II-OP6vdMs8"	"2018-01-25"	"2018-01-18"	22	"Full Frontal with Samantha Bee"	1357946	18388	27497	6082	"#MeToo Backlash | January 17, 2018 Act 1 | Full Frontal on TBS"	7	6	827892	"People & Blogs"
"UNnHy6Qc5-c"	"2018-01-25"	"2018-01-18"	23	"Liza Koshy"	5684795	374882	4467	14889	"MY NEW CAREER. A NEW EPISODE!"	7	35	13857473	"Comedy"
"vAh7jTAkCKc"	"2018-01-26"	"2018-01-18"	10	"TinasheOfficialVEVO"	4012204	147484	4734	9355	"Tinashe - No Drama (Official Video) ft. Offset"	8	8	1095121	"Music"
"rRuifrLicbI"	"2018-01-25"	"2018-01-18"	26	"First We Feast"	1165315	41128	9763	12777	"Taraji P. Henson Needs a Stunt Double to Eat Spicy Wings | Hot Ones"	7	36	2871344	"Howto & Style"
"2B85lYenaxE"	"2018-01-25"	"2018-01-18"	24	"Paramount Network"	1066607	8445	28292	6759	"Heathers Official Red Band Trailer | Premieres March 7th on Paramount Network"	7	39	0	"Entertainment"
"qpAo_XvCQaQ"	"2018-01-26"	"2018-01-18"	24	"theCHIVE"	1258994	15235	1023	1617	"We have the EXCLUSIVE Super Troopers 2 trailer drop here and MEOW!"	8	63	52560	"Entertainment"
"LNHkxOU7zz8"	"2018-01-25"	"2018-01-18"	10	"FrenchMontanaVEVO"	4594686	135774	4939	11073	"French Montana - Famous"	7	11	2408862	"Music"
"QVoleJYgdM8"	"2018-01-25"	"2018-01-18"	24	"TheEllenShow"	2636357	63128	1367	3467	"Saoirse Ronan Plays 'Who'd You Rather?'"	7	44	23760020	"Entertainment"
"XtlLI_pBC3s"	"2018-01-25"	"2018-01-18"	23	"JennaMarbles"	3111804	195382	4065	24152	"My Dogs Meet A Cat"	7	51	17971299	"Comedy"
"ic1kMoM_kPw"	"2018-01-23"	"2018-01-18"	25	"CBS This Morning"	244014	1103	872	1117	"Dylan Farrow details her sexual assault allegations against Woody Allen"	5	7	298962	"News & Politics"
"TXWkTc5_G4E"	"2018-01-19"	"2018-01-18"	24	"The Late Show with Stephen Colbert"	828023	12060	433	1063	"Ricky Gervais: Hosting The 2018 Golden Globes Would've Ended My Career"	1	30	3965373	"Entertainment"
"enqFulGwFYY"	"2018-01-25"	"2018-01-18"	1	"Warner Bros. UK"	1059366	8299	1765	1625	"Tomb Raider - Official Trailer #2 - Warner Bros. UK"	7	30	521599	"Film and Animation"
"Nsg6ZDd4NfQ"	"2018-01-25"	"2018-01-18"	26	"Lisa Eldridge"	334600	19941	209	1570	"THE ‘BUY NOTHING’ EVERYDAY MAKEUP TUTORIAL #buynothing"	7	32	1762070	"Howto & Style"
"iXcqpJQD5II"	"2018-01-24"	"2018-01-18"	26	"Christen Dominique"	527683	50581	482	10511	"GET READY WITH ME | Latte Palette Reveal!"	6	32	3688304	"Howto & Style"
"P6K9Y6FWo74"	"2018-01-19"	"2018-01-18"	23	"The Tonight Show Starring Jimmy Fallon"	784803	50079	463	1389	"Jimmy Fallon, Camila Cabello and The Roots Sing Havana (Classroom Instruments)"	1	36	15769455	"Comedy"
"KaTr8JC0hFA"	"2018-01-24"	"2018-01-17"	26	"Makeupshayla"	368276	22148	683	2633	"NEW Tarte Shape Tape Foundation Review & Demo: Is it Inclusive?"	6	37	522070	"Howto & Style"
"_Ihg1_3-0os"	"2018-01-26"	"2018-01-19"	10	"RemyMaVEVO"	485881	19670	1659	4259	"Remy Ma - Melanin Magic (Pretty Brown) (Audio) ft. Chris Brown"	8	4	106500	"Music"
"4ay4S61byZo"	"2018-01-21"	"2018-01-18"	10	"TroyeSivanVEVO"	1057485	131711	516	11897	"Troye Sivan - The Good Side (Audio)"	3	6	2791783	"Music"
"_zu53yAoTJE"	"2018-01-25"	"2018-01-18"	10	"U2VEVO"	724556	13928	5161	5000	"U2 - Get Out Of Your Own Way (Official Video)"	7	10	1060292	"Music"
"9o2FXVhjLyY"	"2018-01-25"	"2014-08-01"	24	"PhakeNam"	156712	2456	191	734	"70's Ads: After Eight Chocolate Mints"	7	3	3026	"Entertainment"
"8I_uK7WBbjI"	"2018-01-24"	"2018-01-17"	26	"Laura Lee"	615784	30014	769	2654	"*NEW NYX MOCHI PUTTY MAKEUP COLLECTION | HIT OR MISS??"	6	27	4285014	"Howto & Style"
"Y_8PXU6_BR4"	"2018-01-23"	"2018-01-18"	23	"Late Night with Seth Meyers"	77002	786	40	78	"Luke Evans Shared an Awkward Meal with Helen Mirren"	5	33	1968678	"Comedy"
"rQWZK5U233s"	"2018-01-25"	"2018-01-17"	10	"Atlantic Records"	2723642	65320	631	2200	"The Greatest Showman - Never Enough [Official Lyric Video]"	7	11	7296670	"Music"
"Ho-QAgN6hHA"	"2018-01-23"	"2018-01-18"	17	"Australian Open TV"	175545	916	52	167	"Jan-Lennard Struff v Roger Federer match highlights (2R) | Australian Open 2018"	5	32	246468	"Sports"
"J_fFW78fc7s"	"2018-01-19"	"2018-01-18"	26	"INSIDER"	29124	534	24	157	"Butter Tubes Make Spreading Butter Easy"	1	5	1461545	"Howto & Style"
"KobCmaF10vQ"	"2018-01-24"	"2018-01-18"	24	"Andre Black Nerd"	77452	5359	98	1217	"BLACK LIGHTNING - Series Premiere Review (Black Nerd)"	6	21	656848	"Entertainment"
"yigx1EjB85s"	"2018-01-24"	"2018-01-17"	24	"STX Entertainment"	54338	280	15	68	"Den of Thieves | Alpha Males Featurette | Now Playing"	6	19	92155	"Entertainment"
"LHLbPgXPnlk"	"2018-01-24"	"2018-01-17"	25	"MSNBC"	55419	415	35	253	"Ned Price Says CIA Officer Arrest Is As Serious As It Seems | Velshi & Ruhle | MSNBC"	6	35	791390	"News & Politics"
"rgcE2lMa0Kw"	"2018-01-23"	"2018-01-18"	28	"NASA Goddard"	54703	379	64	0	"2017 Takes Second Place for Hottest Year"	5	12	427733	"Science & Technology"
"jyUNW5p8Yno"	"2018-01-24"	"2018-01-18"	28	"Linus Tech Tips"	264153	8671	382	660	"Classic Game Enthusiast's DREAM?"	6	13	5451294	"Science & Technology"
"34mNW4YSJhw"	"2018-01-24"	"2018-01-17"	24	"Brian Klug"	64771	781	12	91	"I've been shitposting a lot of memes lately"	6	2	377	"Entertainment"
"3D_ZODCSKXo"	"2018-01-23"	"2018-01-17"	24	"ColliderVideos"	65678	1841	128	468	"Will the Flash Movie (Flashpoint) Be Too Comedic in Tone? - Movie Talk"	5	20	435897	"Entertainment"
"djLBR_aoymQ"	"2018-01-23"	"2018-01-17"	22	"Dani Ochoa"	39926	4094	100	1405	"Thanks Internet! From Cantina Pencil Girl"	5	1	40357	"People & Blogs"
"4L43VVORo5c"	"2018-01-23"	"2018-01-17"	28	"Tyler Stalman"	141287	6629	182	693	"iPhone X: A Photographer's Review"	5	21	70984	"Science & Technology"
"B1pdDGaC9Mk"	"2018-01-19"	"2018-01-17"	26	"Refinery29"	20100	697	54	60	"What’s In Jessica Clements’ Bag | Spill It | Refinery29"	1	40	890739	"Howto & Style"
"FlIaRLXIHKI"	"2018-01-21"	"2018-01-16"	28	"Google"	113213	2183	119	187	"Edgar Barragan: IT Support Specialist"	3	0	5980584	"Science & Technology"
"5BD1Yjc3du8"	"2018-01-22"	"2018-01-14"	24	"YBF Chic"	2598	8	1	0	"Inside Issa Rae’s LIT Malibu Pool Party! (Part 1/2)"	4	0	4380	"Entertainment"
"yMl68dEcOAg"	"2018-01-21"	"2018-01-16"	17	"SRAM MTB"	67726	402	67	87	"SRAM DUB™ Technology | A Single Solution"	3	5	55118	"Sports"
"Y_VQkw9MJA4"	"2018-01-21"	"2018-01-16"	24	"Good Morning America"	4442	46	3	7	"Dakota Fanning dishes on new psychological thriller 'The Alienist'"	3	10	362412	"Entertainment"
"lH4WpBbX0oE"	"2018-01-19"	"2018-01-16"	1	"Grist"	3133	37	2	10	"We recycle so much trash, it’s created an international crisis"	1	19	10664	"Film and Animation"
"tKX8nUCSBjM"	"2018-01-21"	"2018-01-16"	25	"Associated Press"	835	9	5	0	"Bannon Arrives to Testify on Capitol Hill"	3	12	793607	"News & Politics"
"MXdXoQBVFmE"	"2018-01-20"	"2018-01-14"	25	"Duncan Sinfield"	296315	1322	46	129	"APPLE PARK: January 2018 Construction Update"	2	16	12199	"News & Politics"
"lSSFuier7tU"	"2018-01-20"	"2018-01-14"	26	"PatrickStarrr"	261872	18057	266	1746	"MY MAC COSMETICS LAUNCH PARTY VLOG | PatrickStarrr"	2	24	3512637	"Howto & Style"
"HSezK15Ewdo"	"2018-01-19"	"2018-01-14"	26	"The Anna Edit"	112510	3885	66	257	"2017 Makeup & Style Favourites | The Anna Edit"	1	40	449860	"Howto & Style"
"eEdPnm-AZ94"	"2018-01-22"	"2018-01-19"	24	"Lip Sync Battle"	732055	10644	765	726	"Wanna Be Startin' Somethin' w/ the Stars! | Lip Sync Battle Live: A Michael Jackson Celebration"	3	31	2459221	"Entertainment"
"CJzaYLc4pPY"	"2018-01-26"	"2018-01-19"	10	"NFVEVO"	4007147	191236	3682	22696	"NF - NO NAME"	7	11	1525232	"Music"
"eV03W0mnxkI"	"2018-01-26"	"2018-01-20"	28	"United Launch Alliance"	179374	1116	163	142	"Atlas V SBIRS GEO Flight 4 Broadcast (Jan. 19)"	7	6	25210	"Science & Technology"
"aeoeECXFksI"	"2018-01-26"	"2018-01-19"	25	"WXYZ-TV Detroit | Channel 7"	808361	11092	1240	4180	"Olympic gymnast Aly Raisman speaks at Larry Nassar sentencing"	7	2	121989	"News & Politics"
"_zhR6d6LDzM"	"2018-01-26"	"2018-01-19"	1	"Hamilton: An American Musical"	714665	39031	837	2590	"Hamilton – “Wrote My Way Out” (Nas, Dave East, Lin-Manuel Miranda & Aloe Blacc) [Official Video]"	7	0	292884	"Film and Animation"
"rbQLd9Kj2VI"	"2018-01-26"	"2018-01-19"	17	"UFC - Ultimate Fighting Championship"	662158	5036	290	1865	"UFC 220: Official Weigh-in"	7	19	4381391	"Sports"
"iqQXwovaUJQ"	"2018-01-20"	"2018-01-19"	24	"The Graham Norton Show"	185870	2843	48	88	"Jamie Dornan Had an Awkward ‘James Bond’ Moment | The Graham Norton Show"	1	13	1676098	"Entertainment"
"l3vbvF8bQfI"	"2018-01-26"	"2018-01-19"	10	"FallOutBoyVEVO"	1912665	99346	2381	7789	"Fall Out Boy - Church"	7	10	3864568	"Music"
"FvBcYkY7ZGo"	"2018-01-24"	"2018-01-19"	24	"Jimmy Kimmel Live"	1310832	16488	540	710	"Adam Levine Almost S**t Himself While His Wife Was in Labor"	5	27	11259007	"Entertainment"
"QFY79W78ZsY"	"2018-01-25"	"2018-01-19"	23	"OlanRogers"	240282	14884	342	1918	"Final Space Official Trailer"	6	6	967054	"Comedy"
"YyGq2vjv7Qs"	"2018-01-23"	"2018-01-19"	24	"The Late Show with Stephen Colbert"	413549	2948	1249	1063	"Sharon Stone Is Proof That Women Can Play Roles Written For Men"	4	30	3965373	"Entertainment"
"idD1C2-ISlo"	"2018-01-26"	"2018-01-19"	10	"KeithUrbanVEVO"	912815	13357	541	604	"Keith Urban - Parallel Line (Lyric Video)"	7	6	635325	"Music"
"Kpxn9nl02qg"	"2018-01-26"	"2018-01-19"	24	"The Late Late Show with James Corden"	425995	11520	1097	595	"Melania Trump Sings 'Part of Your World' (Little Mermaid Parody)"	7	26	13608050	"Entertainment"
"EOmcGbXsRM8"	"2018-01-20"	"2018-01-19"	23	"The Tonight Show Starring Jimmy Fallon"	88425	1901	332	264	"Jessica Chastain Shows Jimmy What It's Like to Play the Female Role"	1	35	15769455	"Comedy"
"HDJYRLqTUjo"	"2018-01-22"	"2018-01-19"	26	"Refinery29"	113493	4842	101	946	"5 Days of Calligraphy Hand Lettering | Try Living With Lucie | Refinery29"	3	44	890739	"Howto & Style"
"40zKzYxwaF0"	"2018-01-25"	"2018-01-19"	22	"Grace Helbig"	223433	12960	298	1120	"TURNING INTO TRIXIE MATTEL // Grace Helbig"	6	7	3008137	"People & Blogs"
"5TXSR9Jel24"	"2018-01-25"	"2018-01-19"	24	"INSIDER"	52100	449	33	84	"'Winchester' Clip Shows Spooky House in Helen Mirren's Haunting New Movie"	6	9	1461545	"Entertainment"
"oRSVrtKph_k"	"2018-01-24"	"2018-01-19"	10	"BBC Radio 1"	1381523	158372	623	14289	"BTS Exclusive Interview #BTSonBBCR1"	5	17	4551034	"Music"
"x2u-KEex34A"	"2018-01-24"	"2018-01-18"	17	"NBA"	509173	7063	279	893	"Stephen Curry 2018 All-Star Captain | Best Highlights 2017-2018"	5	18	8707071	"Sports"
"rll790aP60Q"	"2018-01-25"	"2018-01-18"	10	"Beats 1 Radio"	158541	1890	97	304	"Justin Timberlake and Zane Lowe on Beats 1 [Part 1]"	6	8	172987	"Music"
"ldMaZ_7FNDY"	"2018-01-25"	"2018-01-18"	26	"Mr. Kate"	719340	36244	451	2543	"We Painted Our Living Room Black! | OMG We Bought A House! | Mr. Kate"	6	23	2199425	"Howto & Style"
"V4dqF7UOspg"	"2018-01-25"	"2018-01-19"	25	"Business Insider"	9846	148	116	69	"Women at Yale Use 'Whisper Networks' To Protect Themselves"	6	5	645196	"News & Politics"
"fQTVpWxu570"	"2018-01-25"	"2018-01-19"	10	"Fueled By Ramen"	110338	4173	222	276	"Dashboard Confessional: Heart Beat Here (Official Audio)"	6	28	9945071	"Music"
"sOz90t6gH-8"	"2018-01-22"	"2018-01-18"	25	"ROME REPORTS in English"	11685	109	13	22	"Papal marriage: Pope marries two flight attendants aboard flight"	3	14	72566	"News & Politics"
"mB2UTIkgY1I"	"2018-01-25"	"2018-01-19"	25	"Guardian News"	61309	160	16	85	"Pope Francis stops popemobile to comfort Chilean policewoman who fell from horse"	6	41	82521	"News & Politics"
"7pXcSzCvYvs"	"2018-01-22"	"2018-01-18"	25	"CBS News"	2084	45	5	21	"Pope Francis marries couple mid-flight"	3	8	599310	"News & Politics"
"jiP82WVx6mM"	"2018-01-22"	"2018-01-17"	28	"Business Insider UK"	1151	18	1	0	"The author of the 5:2 diet explains why eating healthy is more important than exercise"	3	5	34587	"Science & Technology"
"W7Vf8NiqSu8"	"2018-01-22"	"2017-10-08"	24	"Penguin Books South Africa"	2427	12	0	0	"Ikigai: The Japanese secret to a long and happy life"	3	0	748	"Entertainment"
"gqR5QaaSFX4"	"2018-01-21"	"2018-01-17"	23	"RM Videos"	34600	21	0	7	"Ice jam breaking up  - 981701"	2	3	100966	"Comedy"
"Isvqg90LhqM"	"2018-01-27"	"2018-01-20"	1	"Lucas the Spider"	5605621	214818	4057	14381	"Lucas the Spider - Captured"	7	5	1410546	"Film and Animation"
"No35-c4zXjo"	"2018-01-27"	"2018-01-20"	23	"CollegeHumor"	1629599	43060	3716	5722	"Are You a Millennial?"	7	24	12641442	"Comedy"
"aoY0J5jSbTM"	"2018-01-26"	"2018-01-19"	24	"The Graham Norton Show"	1554433	14272	233	699	"Helen Mirren Reunited with Ex-Boyfriend Liam Neeson | The Graham Norton Show"	6	13	1676098	"Entertainment"
"aHuIyhO7dtw"	"2018-01-23"	"2018-01-20"	23	"The Tonight Show Starring Jimmy Fallon"	435210	4028	318	845	"Dakota Fanning's Mom Hid Six Months' Worth of Notes in Her Luggage"	3	39	15769455	"Comedy"
"IiRmtBZu0pM"	"2018-01-27"	"2018-01-21"	23	"Andrew Lowe"	835472	40769	9065	8300	"COMING OUT TO MY LESBIAN MOMS"	7	9	686603	"Comedy"
"yLdav-8af6g"	"2018-01-26"	"2018-01-19"	1	"Rooster Teeth"	240314	13652	158	681	"Master & Apprentice: Star Wars - Custom Lightsabers | Rooster Teeth"	6	44	9441487	"Film and Animation"
"Z0JupszeKIo"	"2018-01-26"	"2018-01-19"	25	"CNBC"	176993	1410	304	687	"This Is What Happens When The U.S. Government Shuts Down | CNBC"	6	29	230748	"News & Politics"
"15UK0924t_o"	"2018-01-25"	"2018-01-20"	26	"Amber Scholl"	268343	14304	343	1107	"CELEBRITY HAIRSTYLIST DOES MY HAIR: RIHANNA!"	5	9	1449988	"Howto & Style"
"gImQUUb8cU4"	"2018-01-25"	"2018-01-20"	22	"jessiepaege"	207308	17429	630	3218	"Anxiety: Teens vs. Adults"	5	59	1462446	"People & Blogs"
"d6hso-SroWE"	"2018-01-22"	"2018-01-20"	17	"NFL"	167556	2887	260	1424	"2018 Full First Round Mock Draft | NFL"	2	47	3212413	"Sports"
"2_dkBgK4Mbk"	"2018-01-21"	"2018-01-20"	25	"Washington Post"	13044	68	22	220	"Short-term spending bill fails in the Senate"	1	16	242880	"News & Politics"
"OOGWCr4EZRo"	"2018-01-21"	"2018-01-21"	24	"Saturday Night Live"	23484	858	80	136	"Jessica Chastain Monologue - SNL"	1	38	5292034	"Entertainment"
"pjaEEzjd9iw"	"2018-01-25"	"2018-01-20"	25	"CBS Los Angeles"	4864	31	8	51	"Legendary Rocker Tom Petty Died From Accidental Overdose Of Medications, Coroner Says"	5	3	91786	"News & Politics"
"U0FRd8BbRW4"	"2018-01-25"	"2014-03-15"	17	"Aymeric Favard"	17702	113	8	20	"Mulan Hair Cut"	5	33	14	"Sports"
"6DuLfoU3apA"	"2018-01-24"	"2018-01-19"	17	"Marcos Horacio"	7399	148	7	17	"Urban opera singer"	4	0	6	"Sports"
"aYnyMPc3LQ4"	"2018-01-28"	"2018-01-21"	1	"Jaiden Animations"	3770744	220891	3665	50778	"How to Make Life More Interesting"	7	13	3497340	"Film and Animation"
"ZJkc_C5-Cd8"	"2018-01-28"	"2018-01-21"	24	"Saturday Night Live"	3447677	35791	10773	7688	"What Even Matters Anymore - SNL"	7	34	5292034	"Entertainment"
"au5hwGS4KRE"	"2018-01-29"	"2018-01-22"	25	"NJ.com"	1551300	4893	5016	3139	"Eagles players mock Vikings in blowout"	8	0	67933	"News & Politics"
"gvuvxLzUB-w"	"2018-01-28"	"2018-01-21"	25	"USA TODAY"	213764	2168	906	1101	"Amazon Go lets you skip the checkout line"	7	9	521239	"News & Politics"
"DnSO5Uhobvo"	"2018-01-27"	"2018-01-21"	10	"TroyeSivanVEVO"	639685	59842	621	3861	"Troye Sivan - The Good Side (Live on SNL)"	6	7	2791783	"Music"
"7ZhaNwZbco8"	"2018-01-23"	"2018-01-21"	25	"ABC News"	118025	1810	4392	5192	"Thousands rally for Women's March"	2	22	3346641	"News & Politics"
"_QufBstcsrc"	"2018-01-28"	"2018-01-22"	22	"MrTreknation"	215775	2629	276	584	"Morgan Freeman - Receives Life Achievement  (SAG Awards 2018)"	7	0	29784	"People & Blogs"
"V59YAu9l-gY"	"2018-01-27"	"2018-01-21"	17	"Chris Smoove"	339187	8797	223	625	"Andrew Wiggins Dunks on Poeltl Twice! Lowry 40 Points! 2017-18 Season"	6	20	3975155	"Sports"
"iLZSB-5Dyf8"	"2018-01-28"	"2018-01-21"	24	"Warner Bros. Pictures"	688577	14143	490	1827	"READY PLAYER ONE - See The Future"	7	34	5029965	"Entertainment"
"77e7n60Zs9E"	"2018-01-22"	"2018-01-22"	24	"TNT"	2085	35	3	8	"This Is Us: Press Room Q&A | 24th Annual SAG Awards | TNT"	1	10	119464	"Entertainment"
"MLVcmQ62luE"	"2018-01-26"	"2018-01-19"	22	"Boldly"	7965486	207832	19422	12360	"I Tried Cutting My Hair Off With A Sword Like Mulan"	5	37	9230156	"People & Blogs"
"I92OeEHWmTc"	"2018-01-27"	"2018-01-20"	10	"Entertainment Tonight"	217531	2279	213	427	"Ed Sheeran Engaged to Childhood Friend Cherry Seaborn!"	6	16	1006866	"Music"
"4GUxd-4TUTs"	"2018-01-22"	"2018-01-20"	25	"CNN"	247049	2874	3174	7031	"Women are marching on Trump's one-year anniversary in office"	1	5	3095131	"News & Politics"
